instance_id\instance_name\encounter_id\encounter_name\dest_unit\dest_name\dest_flags\source_unit\source_name\source_flags\spell_id\spell_name\spell_description\can_apply_aura\dispel_name\is_boss_aura\is_harmful\is_helpful\is_nameplate_only\is_raid\is_stealable\event
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Trembolonä-Illidan\1300\\Trembolonä-Illidan\1300\371028\Elemental Potion of Ultimate Power\Drink to increase your primary stat by 19 for 30 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Keefazag\4372\\Keefazag\4372\89751\Felstorm\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Pyraxx-Gorefiend\1300\394195\Overflowing Energy\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Pyraxx-Gorefiend\1300\205766\Bone Chilling\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\402897\Igneous Fury\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Pyraxx-Gorefiend\1300\382148\Slick Ice\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Jasje\263441\113746\Mystic Touch\Your damage weakens the target, increasing Physical damage taken by 5%.\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\31884\Avenging Wrath\Call upon the Light to become an avatar of retribution, and activating all the effects learned for Avenging Wrath for 20 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\382139\Homeland Raid Horn\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\371028\Elemental Potion of Ultimate Power\Drink to increase your primary stat by 19 for 30 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Xelxius-Dalaran\1300\343527\Execution Sentence\A hammer slowly falls from the sky upon the target, after 8 sec, they suffer 30% of the damage taken from your abilities as Holy damage during that time. \false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Feynayna-Zul'jin\1298\370966\The Hunt\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Feynayna-Zul'jin\1298\370969\The Hunt\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Pyraxx-Gorefiend\1300\228358\Winter's Chill\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\402894\Igneous Flood Tide\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\406086\Art of War\Your auto attacks have a 100% chance to reset the cooldown of Blade of Justice. \false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Trembolonä-Illidan\1300\\Trembolonä-Illidan\1300\387178\Empyrean Legacy\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Trembolonä-Illidan\1300\\Trembolonä-Illidan\1300\387441\Empyrean Legacy\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Trembolonä-Illidan\1300\\Trembolonä-Illidan\1300\406975\Divine Arbiter\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Keefazag\4372\171982\Demonic Synergy\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Eirënê-Area52\1300\\Eirënê-Area52\1300\383941\Crumbling Power\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Sarona\4370\6360\Whiplash\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Oledirtyhunt-Illidan\1300\\Oledirtyhunt-Illidan\1300\193534\Steady Focus\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\385127\Blessing of Dawn\Your next Holy Power spending ability deals 20% additional increased damage and healing. This effect stacks.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\406648\Templar Strikes\Crusader Strike becomes a 3 part combo and deals radiant damage.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\388068\Inquisitor's Gaze\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Pyraxx-Gorefiend\1300\278310\Chain Reaction\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Soapev-Tichondrius\1300\400185\Fel Barrage\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Eirënê-Area52\1300\\Eirënê-Area52\1300\408835\Seething Rage\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Stari-Mug'thol\1300\\Stari-Mug'thol\1300\383941\Crumbling Power\Gain the Titans' crumbling power, increasing Agility by 82, reduced each time you use an ability. Lasts 20 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Felspells-Area52\1298\\Felspells-Area52\1298\371028\Elemental Potion of Ultimate Power\Drink to increase your primary stat by 19 for 30 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Atastydruid-Mal'Ganis\1300\\Atastydruid-Mal'Ganis\1300\381476\Erupting Flames\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Pyraxx-Gorefiend\1300\401394\Unstable Flames\Your harmful spells have a high chance to draw unstable flames from the Vessel, increasing your Haste by 2 and dealing 16 Fire damage to you over 30 sec. Upon reaching 5 stacks the flames leap toward your target, combusting immediately for 344 Shadow damage, then burning them for 517 Shadowflame damage over 12 seconds.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\267218\Nether Portal\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\409725\Rite of Ruvaraad\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Felguard\8468\\Soapev-Tichondrius\1300\409708\Fury of Ruvaraad\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Apexhuntr-Kel'Thuzad\1300\375893\Death Chakram\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Jasje\263441\\Jasje\263441\390224\Sophic Devotion\Permanently enchants a weapon to sometimes harness Order, increasing your primary stat by $ec1s1 for 15 sec. Cannot be applied to items lower than level $ecim.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Oledirtyhunt-Illidan\1300\\Oledirtyhunt-Illidan\1300\288613\Trueshot\Reduces the cooldown of your Aimed Shot and Rapid Fire by 70%, and causes Aimed Shot to cast 50% faster for 15 sec. While Trueshot is active, you generate 50% additional Focus.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Oledirtyhunt-Illidan\1300\\Oledirtyhunt-Illidan\1300\389450\Eagletalon's True Focus\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Oledirtyhunt-Illidan\1300\\Oledirtyhunt-Illidan\1300\26297\Berserking\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Oledirtyhunt-Illidan\1300\\Oledirtyhunt-Illidan\1300\371028\Elemental Potion of Ultimate Power\Drink to increase your primary stat by 19 for 30 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Blæ-Area52\1300\\Blæ-Area52\1300\370901\Leaping Flames\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Blæ-Area52\1300\357209\Fire Breath\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Void Tendril\2600\193473\Mind Flay\Assaults the target's mind with Shadow energy, causing 50,868 Shadow damage over 15 sec and slowing their movement speed by 30%. |cFFFFFFFFGenerates 15 Insanity over the duration.|r\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\nameplate1\Kazzara, the Hellforged\\none\Unknown\\193473\Mind Flay\Assaults the target's mind with Shadow energy, causing 50,868 Shadow damage over 15 sec and slowing their movement speed by 30%. |cFFFFFFFFGenerates 15 Insanity over the duration.|r\false\false\false\true\false\false\false\false\UNIT_AURA
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Felspells-Area52\1298\\Felspells-Area52\1298\387409\Madness of the Azj'Aqir\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Felspells-Area52\1298\\Felspells-Area52\1298\387154\Burn to Ashes\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Pyraxx-Gorefiend\1300\382106\Freezing Winds\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\385126\Blessing of Dusk\Damage taken reduced by 5% For 10 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pizzally-Illidan\394516\\Kazzara, the Hellforged\68168\404743\Terror Claws\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Felguard\8468\30213\Legion Strike\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Keefazag\4372\30213\Legion Strike\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Oledirtyhunt-Illidan\1300\\Oledirtyhunt-Illidan\1300\386877\Unerring Vision\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Trembolonä-Illidan\1300\\Trembolonä-Illidan\1300\407065\Rush of Light\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Xelxius-Dalaran\1300\403695\Truth's Wake\Wake of Ashes slows targets by 50% and burns the target for an additional 31,013 Radiant damage over 6 sec. \false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xuen\4372\\Xuen\4372\124009\Tiger Lust\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Dreadstalker\8468\\Dreadstalker\8468\386195\Carnivorous Stalkers\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\387678\Dragonrider's Hunt\While dragonriding at middle speed and above, you gain stacks of Dragonrider's Initiative, up to 10. When landing at mid-to-high speeds, you create a shockwave, damaging enemies for 1,242 per stack, split among them, and disorienting them for 3 sec. Landing at low speeds cancels Dragonrider's Initiative.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Pyraxx-Gorefiend\1300\387678\Dragonrider's Hunt\While dragonriding at middle speed and above, you gain stacks of Dragonrider's Initiative, up to 10. When landing at mid-to-high speeds, you create a shockwave, damaging enemies for 1,242 per stack, split among them, and disorienting them for 3 sec. Landing at low speeds cancels Dragonrider's Initiative.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Felspells-Area52\1298\196414\Eradication\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Felguard\8468\\Felguard\8468\89751\Felstorm\The Felguard recklessly swings its weapon, striking all nearby enemies within 8 yards for 2,732 Physical damage every 0.7 sec for 3.7 sec. The Felguard cannot take any other action during Felstorm. Deals reduced damage beyond 8 targets.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Void Terror\8468\\Eirënê-Area52\1300\386276\Bonedust Brew\Hurl a brew created from the bones of your enemies at the ground, coating all targets struck for 10 sec. Your abilities have a 50% chance to affect the target a second time at 40% effectiveness as Shadow damage or healing. Tiger Palm and Keg Smash reduce the cooldown of your brews by an additional 1 sec when striking enemies with your Bonedust Brew active. Your abilities have a low chance to cast Bonedust Brew at your target's location.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Soapev-Tichondrius\1300\270569\The Houndmaster's Stratagem\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Jasje\263441\116189\Provoke\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Phazön-Ragnaros\1300\\Phazön-Ragnaros\1300\34433\Shadowfiend\Summons a shadowy fiend to attack the target for 15 sec. |cFFFFFFFFGenerates 0.5% Mana each time the Shadowfiend attacks.|r\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\384029\Divine Resonance\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\387393\Dread Calling\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\334581\Power Siphon\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\383329\Final Verdict\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Xelxius-Dalaran\1300\\Xelxius-Dalaran\1300\407065\Rush of Light\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\406887\Roused Shadowflame\Dealing damage has a chance to rouse the Shadowflame, inflicting 33 Shadowflame damage upon your target and 2 Shadowflame damage to yourself. Whenever this happens, you gain a stack of Roused Shadowflame. Roused Shadowflame increases this effects damage by 20%, stacking 5 times. Upon reaching maximum stacks, the Roused Shadowflame will subside.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\387847\Fel Armor\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\264173\Demonic Core\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazèkage-Illidan\1298\\Kazèkage-Illidan\1298\155777\Rejuvenation (Germination)\Heals the target for 26,221 over 12 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Stari-Mug'thol\1300\\Stari-Mug'thol\1300\202425\Warrior of Elune\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pizzally-Illidan\394516\\Pizzally-Illidan\394516\393019\Inspiring Vanguard\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Isoiso-Thrall\1300\\Isoiso-Thrall\1300\393939\Impetus\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Jasje\263441\\Jasje\263441\124274\Moderate Stagger\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Jasje\263441\\Jasje\263441\390239\Bounce Back\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Jasje\263441\\Jasje\263441\132578\Invoke Niuzao, the Black Ox\Summons an effigy of Niuzao, the Black Ox for 25 sec. Niuzao attacks your primary target, and frequently Stomps, damaging all nearby enemies. While active, 25% of damage delayed by Stagger is instead Staggered by Niuzao.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Vilefiend\8468\267997\Bile Spit\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazèkage-Illidan\1298\\\2632\406530\Riftburn\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\party2\Kazèkage\\none\Unknown\\406530\Riftburn\\false\false\false\true\false\false\false\false\UNIT_AURA
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Pyraxx-Gorefiend\1300\401428\Ravenous Shadowflame\Your harmful spells have a high chance to draw unstable flames from the Vessel, increasing your Haste by 2 and dealing 16 Fire damage to you over 30 sec. Upon reaching 5 stacks the flames leap toward your target, combusting immediately for 344 Shadow damage, then burning them for 517 Shadowflame damage over 12 seconds.\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Eirënê-Area52\1300\\Eirënê-Area52\1300\122470\Touch of Karma\Absorbs all damage taken for 10 sec, up to 50% of your maximum health, and redirects 70% of that amount to the enemy target as Nature damage over 6 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\265273\Demonic Power\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\26297\Berserking\Increases your haste by 10% for 12 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\383941\Crumbling Power\Gain the Titans' crumbling power, increasing Agility by 82, reduced each time you use an ability. Lasts 20 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Soapev-Tichondrius\1300\\Soapev-Tichondrius\1300\371028\Elemental Potion of Ultimate Power\Drink to increase your primary stat by 19 for 30 sec.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pyraxx-Gorefiend\1300\\Kazzara, the Hellforged\68168\403655\Wings of Extinction\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Eirënê-Area52\1300\124280\Touch of Karma\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazzara, the Hellforged\68168\\Atastydruid-Mal'Ganis\1300\155722\Rake\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pit Lord\8468\\Soapev-Tichondrius\1300\387595\Soul Glutton\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Kazèkage-Illidan\1298\\Kazèkage-Illidan\1298\124974\Nature's Vigil\For 30 sec, all single-target damage also heals a nearby friendly target for 20% of the damage done.\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pizzally-Illidan\394516\\Pizzally-Illidan\394516\86659\Guardian of Ancient Kings\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pizzally-Illidan\394516\\Pizzally-Illidan\394516\393108\Guardian of Ancient Kings\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pizzally-Illidan\394516\\Pizzally-Illidan\394516\393879\Gift of the Golden Val'kyr\\false\false\false\true\false\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
2569\Aberrus, the Shadowed Crucible\2688\Kazzara, the Hellforged\none\Pizzally-Illidan\394516\\Pizzally-Illidan\394516\410232\Undulating Sporecloak\\false\false\false\false\true\false\false\false\COMBAT_LOG_EVENT_UNFILTERED
